;GeoId;Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr21;Attr22;Attr23;Attr24;Attr25;Attr26;Attr27;Attr28;Attr29;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr37;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr55;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;Attr65;Attr66;Attr67;Attr68;Attr69;Attr70;Attr71;Attr72;Attr73;Attr74;Attr75;Attr76;Attr77;Attr78;Attr79
4163;5ef39d350d8e3897930f02b5b7b95747;0;1;1;5;1;0;2;2;6;0;1;2;4;2;1;4;1;3;0;4;5;0;3;3;6;3;2;0;0;1;1;4;1;2;8;9;2;3;3;9;3;6;7;5;6;2;2;8;3;3;5;3;5;9;7;6;5;9;5;9;7;5;2;6;8;8;4;6;9;9;8;3;0;1;0;0;3;1;1
4164;d48a1482056b55421e6842c32d74da73;0;2;1;3;1;0;2;2;7;0;1;0;2;2;1;2;1;3;0;5;3;0;7;8;9;8;7;0;0;0;2;7;1;5;7;9;8;1;9;8;6;4;9;6;4;1;7;4;1;9;1;1;1;6;6;8;3;4;9;5;4;4;3;9;6;8;3;6;9;4;9;2;0;0;0;0;4;6;3
4165;dfb4951029adb631e3dceb257d31e533;1;19;3;3;0;0;2;2;3;0;2;2;3;2;1;2;2;3;1;5;1;0;6;8;9;6;4;0;0;1;4;1;1;1;3;3;3;7;5;2;4;2;7;6;7;6;5;1;2;8;4;7;4;2;1;2;2;1;1;6;3;3;1;8;6;4;6;3;2;7;3;8;1;0;0;0;3;3;4
4166;a75b5b8d41dc41d3a21660b897c44607;0;2;1;2;1;0;2;2;3;0;1;3;2;2;3;2;1;3;0;4;1;0;7;7;9;6;6;0;0;1;1;4;1;2;7;9;8;1;5;5;7;1;8;6;4;3;7;3;4;8;2;1;2;2;5;4;3;2;5;5;5;5;3;7;2;7;4;3;6;3;7;4;0;0;0;0;2;5;4
4167;761a97f0ebbe27a318d8c94829d03ae3;0;1;1;4;1;0;1;2;3;0;1;0;4;4;3;1;3;3;0;3;4;0;8;2;9;9;5;0;0;1;2;7;1;3;9;7;5;8;4;9;8;7;6;7;1;5;8;8;8;7;5;8;7;8;9;6;8;7;9;9;9;8;7;5;7;9;1;9;9;8;2;5;0;0;1;0;5;8;3
4168;88ddb0c3338c812a63dc9aa61ca3e232;0;1;1;5;1;0;2;3;6;0;1;1;5;4;3;1;3;3;0;2;5;0;9;7;7;9;7;0;0;1;1;8;1;5;9;4;5;9;9;9;5;6;4;6;7;7;8;9;6;9;8;8;8;5;7;7;5;7;9;9;9;9;9;7;4;8;3;9;9;9;1;3;0;0;1;1;3;7;3
4169;56dfb32f65c403a0e32f514305f9c512;0;1;1;5;1;0;1;2;7;0;1;2;3;5;3;2;3;3;0;2;4;0;7;4;5;8;5;0;0;0;4;5;1;5;8;7;9;8;6;9;7;7;2;1;2;6;6;8;5;8;6;8;6;8;8;6;7;8;4;7;7;7;7;3;9;7;2;8;7;6;9;1;0;0;1;0;5;9;1
4170;ec862b04d7e5473980eae404eb7b6de4;0;1;1;4;1;0;1;3;7;0;1;1;4;6;2;1;1;3;1;3;5;0;1;1;1;2;2;0;0;0;4;4;1;3;7;5;2;4;1;6;4;9;1;1;3;9;2;8;3;2;7;5;6;9;9;5;8;9;7;5;5;1;7;2;9;9;5;7;9;1;9;1;0;0;0;0;3;2;1
4171;449a68f6404a252b9461250ebcfb3baf;0;1;1;3;1;0;2;2;7;0;1;2;5;2;2;2;1;3;1;2;5;0;9;6;9;9;3;0;0;0;2;7;1;4;9;8;5;5;7;9;5;4;9;6;1;3;9;6;5;9;8;5;8;6;5;8;4;5;4;9;7;8;4;9;2;7;3;6;6;8;2;1;0;1;0;0;2;1;4
4172;eae66c1bf52ec4e875e36eb74d035e92;0;1;1;1;0;0;2;2;7;0;1;2;1;2;2;2;1;3;0;3;2;0;6;9;6;3;8;0;0;1;1;1;1;2;4;8;9;2;9;7;2;1;9;4;7;4;5;6;1;9;2;2;3;4;3;5;1;3;9;4;4;4;9;9;1;9;3;3;3;2;8;2;1;0;1;0;3;9;4
4173;a3a58854ac61b37dea6179fb9c72c6ec;0;2;1;5;1;0;2;2;2;0;1;1;4;4;2;2;3;3;0;4;3;0;8;7;9;9;3;0;0;1;1;4;1;3;9;7;4;8;4;8;8;7;4;8;2;5;8;6;8;6;6;8;7;5;7;8;8;5;7;9;9;8;7;4;6;7;2;8;9;8;2;5;0;0;0;1;3;4;2
4174;33693b0dc9c92bba96fbabb3e0f96efa;0;1;1;2;1;0;1;2;2;0;1;1;3;4;3;1;1;3;0;4;3;0;8;6;9;8;5;0;0;0;2;4;1;3;8;9;7;4;6;8;7;4;5;8;1;3;6;5;5;8;7;5;7;4;7;9;6;4;7;9;9;8;7;5;3;9;1;9;7;5;5;5;0;0;1;0;3;8;2
4175;aa6096f3cddf173f385dcfb21778a406;0;1;1;4;1;0;2;2;2;0;1;0;3;6;1;1;1;3;0;4;3;0;1;1;1;2;5;0;0;1;2;4;1;4;3;5;3;4;2;6;6;9;1;3;4;8;2;8;8;1;7;4;8;9;9;8;8;9;6;4;6;1;2;2;8;8;2;7;7;1;9;4;0;0;0;0;5;5;1
4176;6eb68537d36f8b24b73e1f750cc377c6;0;4;2;2;1;0;2;2;2;0;1;1;5;6;2;2;3;3;0;3;2;0;9;5;8;8;4;0;0;1;1;6;1;2;9;3;7;9;6;6;5;9;2;8;4;8;8;8;9;5;9;9;9;9;8;8;8;9;9;9;8;8;9;3;9;8;5;8;8;9;9;8;0;0;0;1;4;6;1
4177;9ca634440c4bb4fa7b067a61ef8a1b16;0;4;2;4;1;0;1;3;2;0;1;2;5;6;1;2;3;3;0;5;4;0;8;9;8;9;8;0;0;1;4;3;1;1;6;4;9;9;9;5;4;2;8;8;7;3;8;1;5;9;1;9;1;9;9;7;9;9;4;5;8;5;2;9;2;3;6;4;1;8;2;8;1;0;1;0;2;5;3
4178;16b4612b84b221e233e06b928caf43d0;0;1;1;5;1;0;2;2;2;0;1;0;5;4;3;2;1;3;0;3;5;0;8;6;8;9;4;1;1;1;1;9;1;3;9;6;5;5;3;8;9;5;4;7;3;5;8;6;8;5;8;5;8;6;8;9;8;5;8;8;9;9;9;4;7;9;1;9;8;5;5;5;0;0;0;1;3;6;2
4179;43bc0f301ea19381b9099cca16ea7a60;0;1;1;4;1;0;2;3;6;0;1;2;3;3;3;2;2;3;0;4;3;0;4;4;4;4;4;0;0;1;2;1;1;3;8;8;3;7;4;5;5;5;4;2;5;7;4;5;2;7;5;7;5;6;5;6;3;5;1;9;7;5;1;6;5;8;2;5;9;6;5;3;0;0;1;0;3;6;3
4180;cc37abffd77fb198509743c7730a250c;0;1;1;5;1;0;1;3;6;0;1;0;5;4;3;1;4;2;0;2;4;0;5;3;7;5;6;1;2;1;1;8;1;5;8;8;3;9;3;9;9;6;5;3;1;8;6;9;9;4;9;9;9;7;9;7;8;7;8;9;9;8;9;2;7;8;2;9;7;9;1;4;0;0;1;1;5;7;2
4181;f37d199ea7cdf3c994c677195bea5d0b;1;1;1;5;1;0;1;2;6;0;2;3;5;4;3;1;3;3;1;3;4;0;9;8;9;9;7;0;0;1;1;8;1;5;9;8;7;9;6;9;9;5;6;7;1;4;9;9;9;9;9;9;9;6;7;9;8;6;7;9;9;9;9;5;2;8;1;9;4;9;1;3;0;0;1;1;3;7;2
4182;9313db4ed160c9b2e69b389407ece7f0;0;1;1;4;1;0;1;3;6;0;1;3;4;5;1;2;4;2;0;3;3;0;4;4;6;5;4;0;0;1;1;3;1;3;9;7;6;9;3;9;9;5;4;2;5;8;7;8;7;8;6;9;6;7;8;9;9;8;5;9;9;7;5;7;7;8;4;8;9;7;3;4;0;0;0;1;4;8;1
4183;71ab04d75bcee0cdc056c09b22b2ca48;0;1;1;2;1;0;2;2;6;0;1;1;3;3;3;2;1;3;0;3;2;0;6;5;6;6;4;0;0;1;1;4;1;3;6;8;1;3;9;8;5;4;6;3;4;6;6;4;3;8;5;4;5;5;5;7;2;5;3;8;7;6;6;9;7;8;3;5;9;4;6;2;0;0;0;0;3;5;3
4184;2171e2a1bf7dbac24d5c66d6b8d53767;0;1;1;3;1;0;2;2;4;0;1;0;3;3;3;2;2;3;0;4;3;0;2;2;2;1;8;0;0;0;2;2;1;4;7;8;3;7;5;7;6;5;5;5;5;2;2;9;4;8;7;7;7;9;8;7;8;9;4;9;8;5;8;9;8;7;2;5;8;4;6;3;0;0;1;0;5;8;3
4185;7fd597b5e63861dcd9553dc6d4dc507f;0;1;1;2;1;0;1;3;4;0;1;1;4;6;2;2;1;3;0;5;4;0;1;1;1;1;2;0;0;1;1;2;1;3;7;6;2;5;1;6;7;8;1;2;3;9;2;9;4;1;8;5;7;9;9;6;9;9;5;5;6;2;5;2;8;9;2;4;9;2;9;3;0;0;0;0;5;7;1
4186;d14d0ef3e83c3aa7a2349ac9e05e6a7d;0;1;1;2;0;0;1;3;4;0;1;1;3;5;3;2;2;3;0;4;3;0;5;3;8;9;5;0;0;0;2;4;1;3;7;5;9;8;9;9;5;6;2;6;5;7;8;9;7;7;8;8;8;7;8;8;8;7;2;7;8;6;2;4;5;7;1;8;5;6;3;4;0;0;1;0;5;8;1
4187;7eb430f9d27d7d0a48c6d5b65ee49905;0;1;1;1;0;0;1;2;6;0;1;0;3;4;3;2;3;3;0;3;4;0;5;6;8;8;8;0;0;0;5;7;1;5;9;7;5;8;7;8;8;6;4;2;5;7;6;8;7;9;5;8;5;6;6;8;5;7;5;9;7;7;7;8;4;9;5;8;8;6;4;3;0;0;1;0;3;9;2
4188;0c7e9cc2f89c870d527c69a570eb785d;1;1;1;3;1;0;2;2;7;0;2;0;2;4;2;2;1;3;0;4;1;0;2;2;9;7;2;0;0;0;4;4;1;3;4;8;7;1;4;7;7;7;3;2;5;1;2;7;1;8;1;1;1;6;8;5;5;6;1;4;5;2;1;5;8;8;5;8;9;1;9;1;0;0;0;0;5;8;2
4189;9a4a7a28d92dab6721fa22a8397895e5;0;1;1;4;1;0;1;3;6;0;1;3;3;5;2;2;3;3;0;5;2;0;7;3;7;3;8;0;0;1;1;8;1;3;9;9;9;9;4;9;9;6;2;3;5;8;7;9;8;4;6;8;7;8;8;9;9;8;4;9;8;6;4;4;8;9;4;8;9;7;7;3;0;0;1;0;3;9;1
4190;ca85ba53cf34cd537818fdadd0536999;0;1;1;5;1;0;1;2;7;0;1;1;5;3;3;2;4;2;1;5;5;0;9;7;6;9;9;1;2;1;1;5;1;4;9;9;7;9;9;9;7;1;9;6;3;3;9;8;5;9;8;9;8;7;6;7;7;5;6;9;8;9;8;8;1;2;5;5;4;9;1;4;0;1;1;0;1;9;3
4191;565a332bcb1a1bf177260097851b7ea0;0;1;1;6;1;0;1;2;6;0;1;0;2;4;3;1;1;3;0;2;2;0;9;7;7;9;9;0;0;0;5;9;2;5;8;9;8;1;9;7;7;4;8;6;4;2;8;4;4;9;1;1;1;3;7;8;4;2;3;5;6;8;6;8;1;3;5;9;4;8;5;1;0;0;1;0;1;5;2
4192;4c3cebc747002977ace0a92619926ece;0;1;1;3;1;0;1;2;3;0;1;0;4;3;3;2;3;3;0;3;4;0;9;8;9;9;8;0;0;0;5;2;1;4;7;8;7;8;7;8;6;5;7;9;3;3;9;5;4;9;4;7;7;5;6;9;5;4;5;9;9;7;3;9;6;6;3;5;6;9;2;5;0;1;1;0;2;3;3
4193;7d60665e9dc52ddc86fc56dde5732677;1;2;1;2;1;0;2;2;3;0;2;0;3;3;2;2;3;3;0;3;4;0;2;2;2;1;5;0;0;1;1;2;1;2;5;7;1;8;2;7;8;8;3;3;5;7;3;9;6;2;7;8;7;7;7;4;7;7;5;8;8;2;5;1;8;8;2;5;8;8;5;5;0;1;0;0;4;5;3
4194;c8b6989ac59a6441b113ffb3482608a0;0;2;1;2;1;0;2;2;3;0;1;1;3;5;2;1;1;3;0;3;2;0;8;2;8;8;6;0;0;1;1;3;1;3;7;6;8;4;6;7;7;7;3;7;2;8;6;9;7;7;7;4;8;8;8;9;9;8;5;7;8;3;7;4;8;9;4;9;9;3;7;4;0;0;0;0;4;5;1
4195;852bb0ed5357dd5a2c5bf71beaf23abd;5;3;5;4;1;0;2;1;3;0;2;7;3;5;2;1;1;3;1;2;1;0;6;5;7;5;2;0;0;1;3;2;1;2;6;3;4;3;6;4;4;3;2;5;5;8;6;3;3;7;6;4;5;4;5;7;4;5;1;7;5;3;1;7;6;6;5;9;6;3;7;6;0;0;1;1;1;3;2
4196;8272d07579386a6f6a2f11a81e42413d;0;2;1;4;0;0;2;2;3;0;1;1;3;2;1;2;1;3;0;4;2;0;7;7;9;6;4;0;0;1;1;3;1;2;9;8;5;3;3;7;8;8;7;7;2;5;7;8;7;7;6;8;6;7;8;7;7;7;5;7;6;7;5;5;6;5;2;3;3;8;7;5;0;0;0;0;3;4;2
4197;d000d499c517777eff77aa1fc2eb241f;0;1;1;3;1;0;2;2;3;0;1;2;3;4;3;3;1;3;0;2;1;0;9;7;9;8;5;0;0;1;1;6;1;2;8;6;6;3;7;8;6;2;5;8;3;2;5;6;4;8;4;3;4;6;7;9;6;5;5;8;7;7;3;9;6;6;3;4;5;4;8;4;0;1;0;0;3;4;2
4198;3ffa0d6a9c9288020b8a2cfa86a1de0e;0;1;1;4;1;0;2;3;3;0;1;1;5;4;3;2;1;3;1;3;2;0;9;7;9;9;5;0;0;1;2;7;1;5;9;8;6;9;8;9;9;6;5;9;1;5;9;8;8;9;9;9;9;7;8;9;9;6;6;8;9;9;4;6;7;8;1;8;4;9;1;6;0;0;0;1;4;4;2
4199;f6c7edb509b31dfd95166383aa092e09;0;7;2;4;1;0;1;2;3;0;1;0;3;2;3;2;1;3;0;3;1;0;7;8;9;8;8;0;0;1;1;4;1;2;5;6;3;3;8;2;3;1;7;7;7;2;8;3;3;8;5;2;4;3;3;4;3;3;3;7;3;3;2;9;3;5;8;3;4;7;3;6;1;0;0;0;1;3;4
4200;dd02234521c7d3f11ac5d9549e33bbb3;0;1;1;4;1;0;2;3;7;0;1;0;2;1;2;1;1;3;0;4;4;0;3;4;4;3;2;0;0;0;4;7;1;2;8;9;5;2;8;8;6;6;7;3;4;5;3;8;2;4;1;2;1;6;8;3;8;7;9;1;5;4;9;5;6;8;1;8;9;2;8;1;0;0;0;0;3;7;5
4201;1acc42d2faf11659909aa398cd67a61f;0;1;1;4;1;0;1;2;6;0;1;1;3;6;3;1;1;3;0;2;4;0;1;1;1;2;8;0;0;1;2;3;1;3;6;5;1;4;1;7;6;9;1;1;4;9;2;9;7;1;7;4;8;9;9;6;8;9;8;4;5;1;9;2;9;9;1;7;9;1;9;2;0;0;1;0;5;3;1
4202;7b98031018f1c4d6ccfae278a700f1e5;0;1;1;5;1;0;2;2;6;0;1;1;3;1;1;3;1;3;0;5;3;0;8;7;8;8;4;0;0;1;1;3;1;3;8;9;4;3;8;8;7;4;8;5;4;1;8;4;3;9;3;3;3;4;4;5;3;3;9;5;7;7;3;9;5;7;5;3;7;5;5;3;0;0;0;0;2;3;5
4203;33da1e62243f9f50fae5650ed8c0feac;0;1;1;5;1;0;1;3;7;0;1;0;5;5;3;1;1;3;0;2;5;0;9;5;3;9;4;1;3;0;4;9;1;5;9;7;7;5;6;9;7;4;2;7;1;7;9;9;6;9;8;5;8;8;8;9;8;8;9;8;8;8;9;7;8;9;1;9;9;6;6;2;0;0;0;1;4;5;1
4204;0fb48a6b42d2ddaf7f64da1ba71ecc8d;0;1;1;2;0;0;2;1;6;0;1;2;2;3;3;1;1;3;0;5;3;0;4;7;5;7;9;0;0;1;1;6;1;3;5;9;6;1;9;6;4;1;8;4;1;4;4;3;1;9;2;2;2;4;4;7;3;5;2;5;7;6;5;9;3;8;1;7;6;3;7;3;0;0;1;0;4;7;3
4205;4a8b386ac611a06defb62f0f85f231fd;0;2;1;6;1;0;1;3;6;0;1;0;4;3;3;1;1;3;1;1;4;0;9;9;7;9;9;0;0;0;5;9;2;3;5;9;4;3;9;7;5;3;9;6;6;3;7;2;2;8;5;3;4;1;4;5;2;2;5;7;7;8;7;9;1;2;7;7;2;9;4;3;1;0;0;0;3;2;3
4206;68944468fd97730ee0660740c61b6b82;0;1;1;2;0;0;1;2;4;0;1;2;4;4;3;1;1;3;0;3;4;0;7;5;8;6;4;0;0;0;2;8;1;5;6;8;2;4;8;8;4;5;5;6;1;3;6;6;5;6;7;4;6;6;7;8;7;5;6;8;9;5;8;6;4;9;1;9;8;6;7;2;0;0;0;1;4;3;2
4207;9f741bfa0e83035f9043419259e2bdb0;0;1;1;4;1;0;1;2;4;0;1;0;4;5;2;1;1;3;0;3;3;0;5;3;4;3;6;1;3;1;2;5;1;3;7;6;3;4;7;8;6;8;2;4;6;6;5;9;6;8;7;4;7;8;8;9;8;8;9;9;9;6;9;8;9;9;2;9;9;3;7;2;0;0;0;1;5;2;1
4208;53bcf53215df96fe8f3fcc360d211ab9;0;1;1;4;1;0;1;2;4;0;1;1;4;4;3;2;2;3;0;2;4;0;6;4;6;6;6;0;0;1;2;4;1;3;9;4;4;7;8;7;6;5;5;5;3;4;9;6;6;6;8;7;8;8;8;9;8;6;5;9;9;6;7;6;3;6;2;8;8;8;3;5;0;0;0;1;3;2;2
4209;4dcad4db86d0d0724228691d1aaedc6e;0;2;1;4;1;0;1;2;4;0;1;0;5;2;3;2;3;3;0;5;5;0;9;6;7;9;6;0;0;1;1;5;1;2;8;7;6;9;3;8;9;6;7;6;1;1;9;9;9;5;9;9;9;4;7;5;6;7;6;8;8;9;7;2;8;8;5;3;8;9;1;6;0;0;1;0;3;8;4
4210;2b57e36b5b4cb347a3428f25ac64a626;0;1;1;4;1;0;1;2;4;0;1;1;4;4;3;1;1;3;0;2;3;0;9;5;9;8;4;1;1;1;2;5;1;5;9;7;9;3;8;9;7;7;4;8;1;4;9;9;9;9;8;3;8;7;9;9;9;6;8;9;9;7;3;8;5;9;1;9;8;9;8;4;0;0;1;1;4;1;2
4211;ead18e0b96d0d5d8391472e132c1a6cb;0;3;2;4;1;0;1;2;4;0;1;1;4;3;2;2;3;3;0;5;2;0;8;6;7;7;7;0;0;0;2;6;1;2;8;8;3;8;8;6;5;6;5;7;7;4;8;5;6;9;7;7;6;4;4;6;5;5;9;8;6;6;9;8;4;7;8;7;6;9;3;7;1;1;0;0;3;2;3
4212;b583d12d91245fac306d29241dec6941;0;1;1;5;1;1;1;3;4;0;1;1;4;2;1;2;2;3;0;4;2;0;8;3;9;8;1;0;0;0;5;7;1;2;9;7;5;7;7;8;9;8;7;6;2;2;8;8;8;8;7;7;7;6;5;4;7;5;9;8;8;9;5;4;7;8;3;6;9;7;5;3;0;1;0;0;3;5;4
4213;15d31be0adfcf77ca18f2cf577df729f;1;1;1;4;1;0;1;2;7;0;2;1;4;3;3;1;4;3;1;5;4;0;2;2;3;2;8;0;0;0;2;8;1;5;5;9;1;9;5;8;9;7;5;2;1;4;2;9;7;3;7;9;7;7;8;7;9;7;6;7;8;2;8;1;8;8;2;7;7;7;3;2;0;0;1;0;5;9;3
4214;9e3fc02727fa29204f5ad682d613d7a2;0;1;1;2;0;0;2;3;7;0;1;0;1;4;2;1;1;3;0;5;2;0;6;7;6;7;9;1;3;0;4;7;1;4;6;8;9;2;9;5;3;1;5;2;6;6;6;3;1;8;1;2;2;3;5;5;4;5;9;5;5;4;8;9;2;6;2;9;9;2;8;1;0;0;1;0;3;9;2
4215;b9ee08fdcd567bf4c290df4dcf417696;0;1;1;1;1;0;2;2;7;0;1;2;2;3;3;1;1;3;0;3;2;0;7;7;4;7;9;0;0;0;5;7;1;3;6;9;8;1;9;7;2;1;8;4;6;2;3;5;1;9;1;1;1;2;3;7;2;4;3;5;6;6;6;9;1;5;4;7;6;4;6;1;0;0;1;0;3;8;3
4216;7d5796e9409877e8c6d2030cd29e9615;0;2;1;2;1;0;2;2;4;0;1;0;4;2;3;3;1;3;0;4;5;0;5;5;8;5;5;0;0;1;1;6;1;4;7;8;3;3;6;6;4;1;8;5;5;1;6;4;2;8;4;3;4;6;7;9;5;6;6;9;8;8;8;9;4;7;5;6;7;5;5;2;0;1;0;0;3;6;2
4217;99d28e7a81c2d7d14bb0f851d55ee1e0;0;1;1;5;1;0;2;3;6;0;1;2;2;4;3;3;1;3;0;4;2;0;6;8;9;6;8;0;0;0;2;8;1;4;8;9;9;1;8;8;8;3;7;3;1;5;6;5;1;9;1;1;1;3;7;9;4;6;4;5;6;6;5;9;2;7;3;4;6;2;8;2;0;0;1;0;3;7;2
4218;8b6f20d08042f90b119509833a2772c6;0;3;2;2;1;0;1;2;4;0;1;1;5;6;2;2;4;3;0;3;5;0;8;1;9;9;1;0;0;1;4;1;1;2;9;2;3;9;1;5;9;9;1;6;3;9;9;9;9;7;9;9;9;9;9;4;9;9;3;4;7;9;3;1;9;9;6;7;7;9;3;5;0;1;1;0;2;9;1
4219;47cbd1589e70741ab58c084806ee3561;0;1;1;4;1;0;1;2;6;0;1;0;4;6;2;1;1;3;0;3;5;0;6;1;1;4;5;0;0;1;1;3;1;4;7;5;3;4;2;8;8;9;1;2;2;9;4;9;7;3;7;4;8;9;9;8;9;9;5;5;6;5;5;2;9;7;2;7;9;2;8;2;0;0;1;0;3;2;1
4220;240501b196d53f7b22a0dea0b55f073f;0;1;1;4;0;0;2;3;7;0;1;0;3;4;1;4;1;3;0;3;2;0;6;8;8;7;2;0;0;0;4;4;1;3;7;6;8;4;8;9;9;3;6;2;6;3;3;4;2;4;7;3;9;4;7;5;4;7;1;8;6;6;1;9;7;9;1;5;7;4;6;3;0;0;1;0;3;9;2
4221;2699278f60f434af5eeaf3220971b89a;0;1;1;4;1;0;2;2;6;0;1;2;5;6;1;2;1;3;0;3;2;0;9;8;7;9;4;0;0;1;2;3;1;3;9;3;7;5;3;9;8;4;3;1;1;9;8;8;8;8;9;6;9;9;9;7;7;9;7;1;9;9;2;7;6;8;3;8;9;1;9;4;0;0;0;1;3;6;1
4222;076bb768c8586656ce1b245e39b9c20c;0;1;1;3;1;0;1;2;6;0;1;0;5;4;3;2;1;3;0;2;5;0;8;3;8;9;8;0;0;0;2;9;1;2;9;9;5;5;7;8;7;2;4;4;3;3;9;9;8;9;8;5;8;5;7;8;5;6;2;9;9;8;9;8;8;9;4;9;7;5;5;2;0;0;0;1;3;5;2
4223;b3b963955c936c4da2abcfa0d306e0aa;0;1;1;4;1;0;2;3;7;0;1;0;4;6;3;1;1;3;0;4;5;0;1;1;1;2;6;0;0;0;4;9;1;4;6;8;2;4;1;8;7;7;1;1;3;8;1;9;1;1;8;5;7;9;9;8;9;9;7;4;5;1;7;2;9;9;2;7;9;1;9;1;0;0;0;0;5;5;1
4224;57b5602ea3301ec0a9f412fce8c24d42;0;1;1;5;1;0;2;2;6;0;1;1;3;3;3;3;1;3;1;2;4;0;3;3;3;3;3;0;0;0;2;7;1;2;7;6;1;3;6;6;5;3;8;2;4;1;3;7;3;9;5;3;4;8;5;8;5;9;8;7;7;2;8;7;7;7;5;2;4;3;7;2;0;0;0;0;3;1;3
4225;2e85572806db60a14de8a718e2f29dc5;0;1;1;4;1;0;2;2;6;0;1;2;5;6;3;2;1;3;0;2;3;0;1;2;2;1;9;1;3;1;2;5;1;4;7;6;4;5;1;8;5;9;2;1;5;9;3;8;3;9;3;2;9;9;8;9;8;9;8;1;9;1;8;7;8;9;1;8;9;1;9;2;0;0;0;1;4;6;1
4226;a933b1d2e7bd0aefd0e77b2c18725ab8;0;1;1;5;1;0;2;2;7;0;1;0;4;4;3;1;1;3;0;5;4;0;8;8;8;9;8;1;2;1;2;4;1;3;7;9;7;4;9;9;6;2;5;3;4;5;4;7;2;9;5;4;4;7;7;9;5;7;9;9;7;8;9;9;2;7;1;9;8;7;5;1;0;0;0;1;4;5;2
4227;e65cddbcf5e7839e797ca51bed00be48;0;1;1;6;1;0;2;2;2;0;1;1;3;4;2;2;1;3;0;4;2;0;7;5;5;6;5;0;0;0;5;7;2;3;6;9;3;4;5;7;5;8;5;5;4;5;5;6;5;5;5;3;5;2;5;7;6;4;5;9;9;6;5;6;5;5;3;8;6;5;5;4;0;0;0;0;3;4;2
4228;32f44a5700ab24257ff8f3e85ed19f0e;0;19;3;5;1;0;2;3;7;0;1;2;3;2;3;3;2;3;0;4;1;0;7;7;7;7;7;0;0;1;1;5;1;2;7;7;6;7;6;6;6;2;9;5;5;1;9;4;4;8;6;7;5;4;4;5;3;3;9;7;2;4;9;7;4;6;6;1;5;8;2;3;1;0;0;0;1;7;3
4229;e7d75af5f5618cf541e3e785ea8688fb;0;1;1;2;1;0;2;3;7;0;1;1;3;3;2;2;1;3;0;3;3;0;7;2;6;8;9;0;0;0;5;6;1;3;7;9;5;3;9;9;4;3;4;4;3;5;3;5;1;9;3;3;3;5;5;7;3;5;5;7;6;7;9;9;4;8;4;5;8;6;6;1;0;0;0;0;3;5;3
4230;34e1e9ad72902c58793958256507fa52;0;1;1;4;1;0;1;2;3;0;1;1;5;5;2;2;3;3;0;3;3;0;9;4;7;9;4;0;0;1;1;4;1;3;9;4;9;9;4;9;9;6;2;8;1;8;9;9;9;5;9;9;9;8;8;8;9;8;8;9;9;9;8;3;7;9;2;9;8;8;2;6;0;0;0;1;3;8;1
4231;8d38568ea8642078af12ae8b88ba050a;0;1;1;5;1;0;1;2;7;0;1;0;3;4;3;3;1;3;0;2;5;0;7;6;8;8;8;0;0;0;2;8;1;5;9;6;3;4;9;9;2;2;5;4;6;2;6;7;1;9;4;3;4;3;5;7;6;6;8;8;6;9;9;9;1;9;5;8;8;5;5;1;0;0;1;0;3;8;2
4232;05f8711efa623d8d2caac445f4dbdc09;0;2;1;4;1;0;1;3;6;0;1;0;4;5;3;2;1;3;0;2;5;0;6;4;4;5;2;0;0;0;2;8;1;3;9;6;4;4;3;9;7;5;3;2;3;6;5;9;3;5;7;4;5;8;8;5;7;9;7;9;9;6;7;5;6;9;2;8;9;3;9;2;0;0;0;1;5;7;1
4233;a57bacc88694a7c675533f6496b4ead1;0;1;1;5;1;0;2;2;7;0;1;0;1;2;2;2;1;3;0;3;2;0;7;8;9;8;7;0;0;0;2;3;1;2;8;9;9;2;8;7;4;1;9;6;4;2;4;8;3;8;1;2;2;3;2;7;4;2;9;5;4;6;9;9;8;3;4;3;4;4;8;1;0;1;1;0;3;9;4
4234;724d86960f43ae9b8a6878d4fcc6a706;1;2;1;3;1;0;3;3;6;0;2;0;4;4;3;1;1;3;0;3;5;0;6;6;9;7;5;0;0;1;1;8;1;4;9;8;5;3;5;7;7;6;5;2;4;3;5;7;4;5;6;4;5;7;7;9;7;6;8;9;8;6;9;6;7;9;1;9;9;3;7;1;0;0;0;1;3;7;2
4235;9ec3430c9bee7701a29db45762915495;0;1;1;7;0;0;2;2;4;0;1;0;4;4;2;2;2;3;0;4;3;0;8;5;9;7;1;0;0;1;1;1;3;3;9;8;7;8;3;7;9;9;3;5;2;5;6;6;8;6;8;8;8;1;2;2;4;2;6;9;9;9;6;2;7;9;3;8;8;6;4;4;0;0;0;1;3;8;2
4236;0e7f51658361c0806c20052805143e05;0;1;1;7;1;0;1;3;7;0;1;0;4;4;2;2;1;3;0;2;5;0;9;6;8;9;3;0;0;0;4;6;3;5;9;7;6;4;9;7;7;7;6;4;1;4;8;6;5;9;6;4;5;6;6;8;6;6;8;8;7;9;8;8;6;8;4;8;5;5;5;1;0;0;0;1;3;4;2
